index,word,occupation
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
129,Lead*,electrician
19,Respon*,electrician
32,Active,electrician
13,Respon*,electrician
56,Understand*,electrician
160,Respon*,electrician
10,Ambitio*,electrician
66,Depend*,electrician
76,Respon*,electrician
12,Depend*,electrician
74,Respon*,electrician
133,Respon*,electrician
35,Depend*,electrician
230,Compet*,electrician
35,Depend*,electrician
230,Compet*,electrician
282,Compet*,electrician
291,Depend*,electrician
18,Respon*,electrician
27,Active,electrician
13,Lead*,electrician
71,Support*,electrician
78,Respon*,electrician
320,Compet*,electrician
324,Depend*,electrician
33,Depend*,electrician
227,Compet*,electrician
35,Depend*,electrician
231,Compet*,electrician
30,Depend*,electrician
212,Compet*,electrician
33,Depend*,electrician
227,Compet*,electrician
41,Depend*,electrician
234,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
39,Depend*,electrician
232,Compet*,electrician
35,Depend*,electrician
232,Compet*,electrician
32,Depend*,electrician
221,Compet*,electrician
40,Depend*,electrician
78,Domina*,electrician
121,Respon*,electrician
34,Analy*,electrician
81,Trust*,electrician
224,Commit*,electrician
256,Commit*,electrician
398,Confident,electrician
403,Confident,electrician
406,Confident,electrician
18,Man,electrician
165,Understand*,electrician
59,Independen*,electrician
59,Depend*,electrician
73,Respon*,electrician
38,Understand*,electrician
144,Connect*,electrician
53,Lead*,electrician
69,Lead*,electrician
251,Commit*,electrician
368,Respon*,electrician
424,Respon*,electrician
435,Individual*,electrician
544,Respon*,electrician
37,Depend*,electrician
85,Depend*,electrician
185,Depend*,electrician
48,Depend*,electrician
42,Compet*,electrician
113,Lead*,electrician
